year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,truckloads,transport_cost_eur,co2_kg
2034,CAND_DE_koeln__METRO_DE_karlsruhe,DC_HUB_DIRECT,M,237.86,2.854,False,244.38648821558647,41.0,7314.2,3998.4
2034,CAND_DE_koeln__METRO_DE_bonn,DC_HUB_DIRECT,M,24.36,0.292,False,238.8322498470504,40.0,730.8,399.5
2034,CAND_DE_koeln__METRO_DE_wiesbaden,DC_HUB_DIRECT,M,131.87,1.582,False,212.91247079388214,36.0,3560.49,1946.4
2034,CAND_DE_koeln__METRO_DE_muenster,DC_HUB_DIRECT,M,123.64,1.484,False,229.5751858994903,39.0,3616.47,1977.0
2034,CAND_DE_koeln__METRO_DE_gelsenkirchen,DC_HUB_DIRECT,M,64.4,0.773,False,202.72970045156603,34.0,1642.2,897.7
2034,CAND_DE_koeln__METRO_DE_aachen,DC_HUB_DIRECT,M,63.28,0.759,False,212.91247079388214,36.0,1708.56,934.0
2034,CAND_DE_koeln__METRO_DE_moenchengladbach,DC_HUB_DIRECT,M,45.25,0.543,False,200.87828766205402,34.0,1153.88,630.8
2034,CAND_DE_koeln__METRO_DE_braunschweig,DC_HUB_DIRECT,M,288.02,3.456,False,194.39834289876194,33.0,7128.5,3896.9
2034,CAND_DE_koeln__METRO_DE_krefeld,DC_HUB_DIRECT,M,52.66,0.632,False,180.5127469774218,31.0,1224.34,669.3
2034,CAND_DE_koeln__METRO_DE_oberhausen,DC_HUB_DIRECT,M,60.88,0.731,False,163.85003187181366,28.0,1278.48,698.9
2034,CAND_DE_koeln__METRO_DE_freiburg,DC_HUB_DIRECT,M,333.06,3.997,False,186.06698534595787,32.0,7993.44,4369.7
2034,CAND_DE_koeln__METRO_DE_erfurt,DC_HUB_DIRECT,M,285.98,3.432,False,164.77573826656968,28.0,6005.58,3283.1
2034,CAND_DE_koeln__METRO_DE_hagen,DC_HUB_DIRECT,M,59.87,0.718,False,149.03872955571748,25.0,1122.56,613.7
2034,CAND_DE_koeln__METRO_DE_kassel,DC_HUB_DIRECT,M,182.99,2.196,False,155.51867431900956,26.0,3568.3,1950.7
2034,CAND_DE_koeln__METRO_DE_hamm,DC_HUB_DIRECT,M,102.78,1.233,False,142.55878479242543,24.0,1850.04,1011.4
2034,CAND_DE_koeln__METRO_DE_mainz,DC_HUB_DIRECT,M,141.38,1.697,False,149.9644359504735,25.0,2650.88,1449.1
2034,CAND_DE_koeln__METRO_DE_saarbruecken,DC_HUB_DIRECT,M,189.16,2.27,False,137.93025281864539,23.0,3263.01,1783.8
2034,CAND_DE_koeln__METRO_DE_herne,DC_HUB_DIRECT,M,70.01,0.84,False,128.6731888710853,22.0,1155.17,631.5
2034,CAND_DE_koeln__METRO_DE_muelheim,DC_HUB_DIRECT,M,55.69,0.668,False,130.5246016605973,22.0,918.88,502.3
2034,CAND_DE_koeln__METRO_DE_osnabrueck,DC_HUB_DIRECT,M,167.17,2.006,False,325.8486509541153,55.0,6895.76,3769.7
2034,CAND_DE_koeln__METRO_DE_solingen,DC_HUB_DIRECT,M,28.3,0.34,False,45295.42817608158,7550.0,160248.75,87602.6
2034,CAND_DE_koeln__METRO_NL_amsterdam,DC_HUB_DIRECT,M,214.15,2.57,False,1067.7661505001283,178.0,28589.02,15628.7
2034,CAND_DE_koeln__METRO_NL_rotterdam,DC_HUB_DIRECT,M,203.56,2.443,False,911.1178230315465,152.0,23205.84,12685.9
2034,CAND_DE_koeln__METRO_NL_the_hague,DC_HUB_DIRECT,M,223.23,2.679,False,653.234181892793,109.0,18249.05,9976.1
2034,CAND_DE_koeln__METRO_NL_utrecht,DC_HUB_DIRECT,M,180.45,2.165,False,524.2923613234162,88.0,11909.7,6510.6
2034,CAND_DE_koeln__METRO_NL_eindhoven,DC_HUB_DIRECT,M,117.1,1.405,False,12715.205387432676,2120.0,186189.0,101783.3
2034,CAND_DE_koeln__METRO_NL_tilburg,DC_HUB_DIRECT,M,146.71,1.761,False,181.15792972557065,31.0,3411.01,1864.7
2034,CAND_DE_koeln__METRO_NL_groningen,DC_HUB_DIRECT,M,255.53,3.066,False,167.30467627596818,28.0,5366.13,2933.5
2034,CAND_DE_koeln__METRO_NL_almere_stad,DC_HUB_DIRECT,M,199.67,2.396,False,164.10777163375224,28.0,4193.07,2292.2
2034,CAND_DE_koeln__METRO_NL_breda,DC_HUB_DIRECT,M,167.81,2.014,False,150.2545181841498,26.0,3272.3,1788.9
2034,CAND_DE_koeln__METRO_FR_lille,DC_HUB_DIRECT,M,275.58,3.307,False,762.8587846609717,128.0,26455.68,14462.4
2034,CAND_DE_koeln__METRO_FR_strasbourg,DC_HUB_DIRECT,M,267.41,3.209,False,343.14465778430326,58.0,11632.34,6359.0
2034,CAND_DE_koeln__METRO_FR_bethune,DC_HUB_DIRECT,M,306.99,3.684,False,253.34095946609716,43.0,9900.43,5412.2
2034,CAND_DE_koeln__METRO_FR_valenciennes,DC_HUB_DIRECT,M,249.48,2.994,False,239.1614281526962,40.0,7484.4,4091.5
2034,CAND_DE_koeln__METRO_FR_reims,DC_HUB_DIRECT,M,279.83,3.358,False,129.50638599572878,22.0,4617.2,2524.1
2034,CAND_DE_koeln__METRO_LU_luxembourg,DC_HUB_DIRECT,M,158.09,1.897,False,544.7008,91.0,10789.64,5898.3
2034,CAND_PL_lodz__METRO_PL_warsaw,DC_HUB_DIRECT,M,117.01,1.404,False,1441.1908195020744,241.0,21149.56,11561.8
2034,CAND_PL_lodz__METRO_PL_krakow,DC_HUB_DIRECT,M,192.8,2.314,False,615.9756317427385,103.0,14893.8,8141.9
2034,CAND_PL_lodz__METRO_PL_wroclaw,DC_HUB_DIRECT,M,184.87,2.218,False,513.4909512448131,86.0,11924.12,6518.5
2034,CAND_PL_lodz__METRO_PL_poznan,DC_HUB_DIRECT,M,187.65,2.252,False,397.1281369294605,67.0,9429.41,5154.7
2034,CAND_PL_lodz__METRO_PL_gdansk,DC_HUB_DIRECT,M,292.32,3.508,False,372.5745155601659,63.0,13812.12,7550.6
2034,CAND_PL_lodz__METRO_PL_bydgoszcz,DC_HUB_DIRECT,M,180.29,2.163,False,259.4143475103734,44.0,5949.57,3252.4
2034,CAND_PL_lodz__METRO_PL_lublin,DC_HUB_DIRECT,M,221.71,2.66,False,250.87395746887964,42.0,6983.86,3817.8
2034,CAND_PL_lodz__METRO_PL_katowice,DC_HUB_DIRECT,M,171.02,2.052,False,241.26601867219912,41.0,5258.87,2874.8
2034,CAND_PL_lodz__METRO_PL_bialystok,DC_HUB_DIRECT,M,292.35,3.508,False,597.1138228309743,100.0,21926.25,11986.4
2034,CAND_PL_lodz__METRO_PL_gdynia,DC_HUB_DIRECT,M,311.98,3.744,False,200.6991659751037,34.0,7955.49,4349.0
2034,CAND_PL_lodz__METRO_PL_czestochowa,DC_HUB_DIRECT,M,111.01,1.332,False,22591.377532157676,3766.0,313547.75,171406.1
2034,CAND_PL_lodz__METRO_PL_sosnowiec,DC_HUB_DIRECT,M,167.01,2.004,False,169.74025207468875,29.0,3632.47,1985.7
2034,CAND_PL_lodz__METRO_PL_radom,DC_HUB_DIRECT,M,122.63,1.472,False,174.01044709543567,30.0,2759.18,1508.3
2034,CAND_PL_lodz__METRO_PL_mokotow,DC_HUB_DIRECT,M,116.78,1.401,False,167.6051545643153,28.0,2452.38,1340.6
2034,CAND_PL_lodz__METRO_PL_torun,DC_HUB_DIRECT,M,150.46,1.805,False,164.40250829875515,28.0,3159.66,1727.3
2034,CAND_PL_lodz__METRO_PL_kielce,DC_HUB_DIRECT,M,128.25,1.539,False,161.199862033195,27.0,2597.06,1419.7
2034,CAND_PL_lodz__METRO_PL_gliwice,DC_HUB_DIRECT,M,173.02,2.076,False,149.45682572614103,25.0,3244.13,1773.5
2034,CAND_PL_lodz__METRO_PL_zabrze,DC_HUB_DIRECT,M,167.79,2.014,False,145.18663070539418,25.0,3146.06,1719.8
2034,CAND_PL_lodz__METRO_PL_bytom,DC_HUB_DIRECT,M,162.64,1.952,False,140.91643568464727,24.0,2927.52,1600.4
2034,CAND_PL_lodz__METRO_PL_praga_poludnie,DC_HUB_DIRECT,M,122.23,1.467,False,147.32172821576762,25.0,2291.81,1252.9
2034,CAND_PL_lodz__METRO_PL_bielsko_biala,DC_HUB_DIRECT,M,218.7,2.624,False,138.78133817427383,24.0,3936.6,2152.0
2034,CAND_PL_lodz__METRO_PL_olsztyn,DC_HUB_DIRECT,M,233.72,2.805,False,135.57869190871367,23.0,4031.67,2204.0
2034,CAND_PL_lodz__METRO_CZ_ostrava,DC_HUB_DIRECT,M,230.99,2.772,False,6008.118779921259,1002.0,173588.98,94895.3
2034,CAND_ES_madrid__METRO_ES_valencia,DC_HUB_DIRECT,M,302.37,3.628,False,571.4739024647142,96.0,21770.64,11901.3
2034,CAND_ES_madrid__METRO_ES_zaragoza,DC_HUB_DIRECT,M,274.11,3.289,False,506.70686018538004,85.0,17474.51,9552.7
2034,CAND_ES_madrid__METRO_ES_bilbao,DC_HUB_DIRECT,M,322.96,3.876,False,232.39938700231716,39.0,9446.58,5164.1
2034,CAND_ES_madrid__METRO_ES_cordoba,DC_HUB_DIRECT,M,295.54,3.546,False,792.4438114177372,133.0,29480.12,16115.8
2034,CAND_ES_madrid__METRO_ES_valladolid,DC_HUB_DIRECT,M,162.19,1.946,False,715.2948345850008,120.0,14597.1,7979.7
2034,CAND_ES_madrid__METRO_ES_carabanchel,DC_HUB_DIRECT,M,3.39,0.041,False,15158.265740251738,2527.0,6424.9,3512.3
2034,CAND_ES_madrid__METRO_ES_puente_de_vallecas,DC_HUB_DIRECT,M,4.28,0.051,False,167.63234472298288,28.0,89.88,49.1
2034,CAND_ES_madrid__METRO_ES_gasteiz_/_vitoria,DC_HUB_DIRECT,M,283.8,3.406,False,125.72425854223715,21.0,4469.85,2443.5
2034,CAND_ES_madrid__METRO_ES_ciudad_lineal,DC_HUB_DIRECT,M,5.37,0.064,False,170.48971423530645,29.0,116.8,63.8
2034,CAND_ES_madrid__METRO_ES_fuencarral_el_pardo,DC_HUB_DIRECT,M,9.43,0.113,False,150.48812764904142,26.0,183.88,100.5
2034,CAND_ES_madrid__METRO_ES_mostoles,DC_HUB_DIRECT,M,17.29,0.208,False,144.77338862439427,25.0,324.19,177.2
2034,CAND_ES_madrid__METRO_ES_alcala_de_henares,DC_HUB_DIRECT,M,29.89,0.359,False,146.67830163261,25.0,560.44,306.4
2034,CAND_ES_madrid__METRO_ES_pamplona,DC_HUB_DIRECT,M,317.07,3.805,False,140.011106103855,24.0,5707.26,3120.0
2034,CAND_ES_madrid__METRO_ES_fuenlabrada,DC_HUB_DIRECT,M,16.63,0.2,False,127.62917155045287,22.0,274.4,150.0
2034,CAND_ES_madrid__METRO_ES_leganes,DC_HUB_DIRECT,M,11.19,0.134,False,133.3439105751,23.0,193.03,105.5
2034,CAND_ES_madrid__METRO_ES_castello_de_la_plana,DC_HUB_DIRECT,M,313.92,3.767,False,136.20128008742358,23.0,5415.12,2960.3
2034,CAND_ES_madrid__METRO_ES_burgos,DC_HUB_DIRECT,M,214.01,2.568,False,249.5436040762586,42.0,6741.32,3685.3
2034,CAND_ES_madrid__METRO_ES_albacete,DC_HUB_DIRECT,M,223.49,2.682,False,1190.5706301348216,199.0,33355.88,18234.5
2034,CAND_ES_madrid__METRO_ES_alcorcon,DC_HUB_DIRECT,M,13.01,0.156,False,119.05706301348215,20.0,195.15,106.7
2034,CAND_ES_madrid__METRO_ES_getafe,DC_HUB_DIRECT,M,12.59,0.151,False,126.67671504634501,22.0,207.74,113.6
2034,CAND_IT_rome__METRO_IT_naples,DC_HUB_DIRECT,M,186.69,2.24,False,1632.0950866112366,273.0,38224.78,20896.2
2034,CAND_IT_rome__METRO_IT_bologna,DC_HUB_DIRECT,M,304.52,3.654,False,620.1961329122701,104.0,23752.56,12984.7
2034,CAND_IT_rome__METRO_IT_florence,DC_HUB_DIRECT,M,233.84,2.806,False,537.0119317236972,90.0,15784.2,8628.7
2034,CAND_IT_rome__METRO_IT_latina,DC_HUB_DIRECT,M,57.51,0.69,False,24987.13221905447,4165.0,179646.86,98207.0
2034,CAND_IT_rome__METRO_IT_caserta,DC_HUB_DIRECT,M,176.94,2.123,False,672.8443615126325,113.0,14995.66,8197.6
2034,CAND_IT_rome__METRO_IT_salerno,DC_HUB_DIRECT,M,233.77,2.805,False,594.9249831840959,100.0,17532.75,9584.6
2034,CAND_IT_rome__METRO_IT_pescara,DC_HUB_DIRECT,M,152.96,1.836,False,291.6711864460081,49.0,5621.28,3073.0
2034,CAND_IT_rome__METRO_IT_modena,DC_HUB_DIRECT,M,332.24,3.987,False,276.92968243790665,47.0,11711.46,6402.3
2034,CAND_IT_rome__METRO_IT_barletta,DC_HUB_DIRECT,M,319.98,3.84,False,726.5455546850021,122.0,29278.17,16005.4
2034,CAND_IT_rome__METRO_IT_nola,DC_HUB_DIRECT,M,199.55,2.395,False,249.55260356571813,42.0,6285.83,3436.3
2034,CAND_IT_rome__METRO_IT_prato,DC_HUB_DIRECT,M,249.33,2.992,False,141.09725264897145,24.0,4487.94,2453.4
2034,CAND_IT_rome__METRO_ES_latina,DC_HUB_DIRECT,M,57.51,0.69,False,184.77656179692428,31.0,1337.11,731.0
2034,CAND_DE_koeln__RELAY_2034_8,DC_RELAY,L,419.47,5.034,True,196.24975568827398,33.0,15918.89,8582.4
2034,CAND_DE_koeln__RELAY_2034_20,DC_RELAY,L,879.02,10.548,True,7028.094814679639,1172.0,1184743.16,638731.1
2034,CAND_DE_koeln__RELAY_2034_22,DC_RELAY,L,597.05,7.165,True,1259.1423806300052,210.0,144187.57,77735.9
2034,CAND_DE_koeln__RELAY_2034_31,DC_RELAY,L,600.51,7.206,True,29014.0338699039,4836.0,3339676.31,1800521.1
2034,CAND_DE_koeln__RELAY_2034_33,DC_RELAY,L,666.34,7.996,True,883.8574518686598,148.0,113411.07,61143.4
2034,CAND_DE_koeln__RELAY_2034_37,DC_RELAY,L,455.98,5.472,True,1212.6753771303722,203.0,106448.53,57389.6
2034,CAND_DE_koeln__RELAY_2034_41,DC_RELAY,L,474.65,5.696,True,114.59404617036506,20.0,10916.95,5885.7
2034,CAND_DE_koeln__RELAY_2034_52,DC_RELAY,L,402.31,4.828,True,219.39241555717422,37.0,17118.29,9229.0
2034,CAND_DE_koeln__RELAY_2034_53,DC_RELAY,L,801.04,9.612,True,3661.7359337038706,611.0,562850.76,303450.0
2034,CAND_DE_koeln__RELAY_2034_54,DC_RELAY,L,619.31,7.432,True,3631.4520678191493,606.0,431597.14,232687.2
2034,CAND_DE_koeln__RELAY_2034_55,DC_RELAY,L,355.56,4.267,True,185.14127895120185,31.0,12675.71,6833.9
2034,CAND_DE_koeln__RELAY_2034_56,DC_RELAY,L,350.92,4.211,True,350.84272361252755,59.0,23809.92,12836.7
2034,CAND_DE_koeln__RELAY_2034_78,DC_RELAY,L,413.28,4.959,True,1019.0552446494465,170.0,80796.24,43559.7
2034,CAND_DE_koeln__RELAY_2034_79,DC_RELAY,L,433.07,5.197,True,264.68458451681795,45.0,22411.37,12082.7
2034,CAND_DE_koeln__RELAY_2034_80,DC_RELAY,L,444.62,5.335,True,313.62704789667896,53.0,27099.59,14610.2
2034,CAND_DE_koeln__RELAY_2034_81,DC_RELAY,L,377.99,4.536,True,4479.311750701107,747.0,324712.31,175062.3
2034,CAND_DE_koeln__RELAY_2034_101,DC_RELAY,L,402.53,4.83,True,7945.264045942338,1325.0,613355.09,330678.4
2034,CAND_DE_koeln__RELAY_2034_103,DC_RELAY,L,249.48,2.994,True,452.7996999412707,76.0,21804.55,11755.5
2034,CAND_DE_koeln__RELAY_2034_105,DC_RELAY,L,529.38,6.353,True,453.22365675276757,76.0,46267.81,24944.4
2034,CAND_DE_koeln__RELAY_2034_107,DC_RELAY,L,279.83,3.358,True,135.17819852108914,23.0,7401.5,3990.4
2034,CAND_DE_koeln__RELAY_2034_137,DC_RELAY,L,647.11,7.765,True,380.95674128670584,64.0,47627.3,25677.3
2034,CAND_DE_koeln__RELAY_2034_145,DC_RELAY,L,182.99,2.196,True,3479.730337887839,580.0,122054.33,65803.2
2034,CAND_DE_koeln__RELAY_2034_162,DC_RELAY,L,336.65,4.04,True,406.3851072978881,68.0,26326.03,14193.2
2034,CAND_PL_lodz__RELAY_2034_1,DC_RELAY,L,545.25,6.543,True,456.22296896086374,77.0,48281.89,26030.2
2034,CAND_PL_lodz__RELAY_2034_2,DC_RELAY,L,331.47,3.978,True,1332.8900799541307,223.0,85005.48,45829.0
2034,CAND_PL_lodz__RELAY_2034_4,DC_RELAY,L,379.95,4.559,True,466.1753620783456,78.0,34081.51,18374.4
2034,CAND_PL_lodz__RELAY_2034_7,DC_RELAY,L,405.65,4.868,True,452.6704270356886,76.0,35453.81,19114.2
2034,CAND_PL_lodz__RELAY_2034_10,DC_RELAY,L,419.8,5.038,True,2802.11325692644,468.0,225936.36,121809.2
2034,CAND_PL_lodz__RELAY_2034_35,DC_RELAY,L,598.36,7.18,True,165.2410798334875,28.0,19267.19,10387.5
2034,CAND_PL_lodz__RELAY_2034_42,DC_RELAY,L,534.2,6.41,True,142.44920675300645,24.0,14743.92,7948.9
2034,CAND_PL_lodz__RELAY_2034_44,DC_RELAY,L,458.13,5.498,True,4693.144943293247,783.0,412523.16,222403.8
2034,CAND_PL_lodz__RELAY_2034_45,DC_RELAY,L,350.83,4.21,True,1869.9322965340027,312.0,125877.8,67864.6
2034,CAND_PL_lodz__RELAY_2034_48,DC_RELAY,L,436.88,5.243,True,282.7628532731377,48.0,24115.78,13001.5
2034,CAND_PL_lodz__RELAY_2034_50,DC_RELAY,L,683.9,8.207,True,6729.821358265857,1122.0,882436.17,475748.2
2034,CAND_PL_lodz__RELAY_2034_57,DC_RELAY,L,451.43,5.417,True,2691.295536585366,449.0,233095.88,125669.1
2034,CAND_PL_lodz__RELAY_2034_84,DC_RELAY,L,554.26,6.651,True,131.17913779810522,22.0,14022.78,7560.1
2034,CAND_PL_lodz__RELAY_2034_85,DC_RELAY,L,561.96,6.744,True,2431.358361151768,406.0,262379.12,141456.6
2034,CAND_PL_lodz__RELAY_2034_88,DC_RELAY,L,635.61,7.627,True,490.8969297288469,82.0,59938.02,32314.4
2034,CAND_PL_lodz__RELAY_2034_89,DC_RELAY,L,471.89,5.663,True,9063.943473082662,1511.0,819979.66,442076.0
2034,CAND_PL_lodz__RELAY_2034_92,DC_RELAY,L,763.15,9.158,True,4877.92524,813.0,713507.09,384673.4
2034,CAND_PL_lodz__RELAY_2034_93,DC_RELAY,L,941.19,11.294,True,499.7581391265597,84.0,90918.95,49017.2
2034,CAND_PL_lodz__RELAY_2034_141,DC_RELAY,L,111.01,1.332,True,3102.2174467268624,518.0,66128.66,35652.0
2034,CAND_PL_lodz__RELAY_2034_142,DC_RELAY,L,184.87,2.218,True,915.6609974946313,153.0,32527.88,17536.8
2034,CAND_PL_lodz__RELAY_2034_143,DC_RELAY,L,218.7,2.624,True,5790.270162980132,966.0,242953.83,130983.8
2034,CAND_PL_lodz__RELAY_2034_144,DC_RELAY,L,389.16,4.67,True,100.65250516556291,17.0,7608.08,4101.7
2034,CAND_PL_lodz__RELAY_2034_163,DC_RELAY,L,233.72,2.805,True,263.8633667247387,44.0,11826.23,6375.9
2034,CAND_ES_madrid__RELAY_2034_20,DC_RELAY,L,554.17,6.65,True,722.210794895889,121.0,77112.76,41573.8
2034,CAND_ES_madrid__RELAY_2034_28,DC_RELAY,L,109.71,1.316,True,637.1934012481565,107.0,13499.82,7278.2
2034,CAND_ES_madrid__RELAY_2034_97,DC_RELAY,L,719.52,8.634,True,345.98056404698343,58.0,47991.98,25873.9
2034,CAND_ES_madrid__RELAY_2034_110,DC_RELAY,L,496.66,5.96,True,300.97625529808283,51.0,29129.11,15704.4
2034,CAND_ES_madrid__RELAY_2034_111,DC_RELAY,L,553.37,6.64,True,768.530597186332,129.0,82092.44,44258.5
2034,CAND_ES_madrid__RELAY_2034_149,DC_RELAY,L,549.2,6.59,True,337.1696024541815,57.0,36000.06,19408.7
2034,CAND_ES_madrid__RELAY_2034_166,DC_RELAY,L,498.84,5.986,True,4814.667628265218,803.0,460653.8,248352.5
2034,CAND_IT_rome__RELAY_2034_14,DC_RELAY,L,445.17,5.342,True,378.0142813506026,64.0,32764.51,17664.3
2034,CAND_IT_rome__RELAY_2034_15,DC_RELAY,L,368.4,4.421,True,1201.4325766602717,201.0,85155.66,45910.0
2034,CAND_IT_rome__RELAY_2034_16,DC_RELAY,L,420.3,5.044,True,295.8830447340371,50.0,24167.25,13029.3
2034,CAND_IT_rome__RELAY_2034_17,DC_RELAY,L,525.6,6.307,True,1364.6420853213954,228.0,137812.32,74298.8
2034,CAND_IT_rome__RELAY_2034_40,DC_RELAY,L,517.09,6.205,True,428.4738744565217,72.0,42815.05,23082.9
2034,CAND_IT_rome__RELAY_2034_51,DC_RELAY,L,367.84,4.414,True,1920.2751255434782,321.0,135788.14,73207.5
2034,CAND_IT_rome__RELAY_2034_73,DC_RELAY,L,494.95,5.939,True,863.4309490459445,144.0,81963.72,44189.1
2034,CAND_IT_rome__RELAY_2034_76,DC_RELAY,L,402.18,4.826,True,502.26410084745805,84.0,38850.59,20945.5
2034,CAND_IT_rome__RELAY_2034_93,DC_RELAY,L,809.41,9.713,True,370.64259299499645,62.0,57710.93,31113.7
2034,CAND_IT_rome__RELAY_2034_108,DC_RELAY,L,604.0,7.248,True,1146.6514322103576,192.0,133363.2,71900.2
2034,CAND_IT_rome__RELAY_2034_109,DC_RELAY,L,667.26,8.007,True,338.41814734650296,57.0,43738.89,23581.0
2034,CAND_IT_rome__RELAY_2034_126,DC_RELAY,L,535.92,6.431,True,1423.5765580042114,238.0,146681.3,79080.4
2034,CAND_IT_rome__RELAY_2034_127,DC_RELAY,L,411.87,4.942,True,360.1138836264794,61.0,28892.68,15576.9
2034,CAND_IT_rome__RELAY_2034_130,DC_RELAY,L,376.87,4.522,True,662.6567633796049,111.0,48107.46,25936.2
2034,CAND_IT_rome__RELAY_2034_132,DC_RELAY,L,233.84,2.806,True,2893.5466438759217,483.0,129886.43,70025.7
2034,CAND_IT_rome__RELAY_2034_134,DC_RELAY,L,114.46,1.373,True,1276.1930612727865,213.0,28036.98,15115.6
2034,CAND_IT_rome__RELAY_2034_140,DC_RELAY,L,429.99,5.16,True,1466.8854235049569,245.0,121149.68,65315.5
2034,CAND_IT_rome__RELAY_2034_148,DC_RELAY,L,464.74,5.577,True,413.09701226374796,69.0,36877.12,19881.6
2034,CAND_IT_rome__RELAY_2034_155,DC_RELAY,L,618.26,7.419,True,3896.955287097927,650.0,462149.35,249158.8
2034,CAND_IT_rome__RELAY_2034_156,DC_RELAY,L,955.63,11.468,True,5373.3073388484845,896.0,984681.15,530871.6
2034,CAND_IT_rome__RELAY_2034_164,DC_RELAY,L,642.05,7.705,True,105.95247602495543,18.0,13290.43,7165.3
2034,RELAY_2034_1__METRO_SE_gothenburg,RELAY_HUB,M,272.68,3.272,False,456.22296896086374,77.0,15747.27,8608.5
2034,RELAY_2034_2__METRO_DK_copenhagen,RELAY_HUB,M,296.61,3.559,False,1092.5894321808512,183.0,40709.72,22254.6
2034,RELAY_2034_2__METRO_SE_malmo,RELAY_HUB,M,271.09,3.253,False,240.3006477732794,41.0,8336.02,4557.0
2034,RELAY_2034_4__METRO_DE_rostock,RELAY_HUB,M,174.73,2.097,False,155.51867431900956,26.0,3407.23,1862.6
2034,RELAY_2034_4__METRO_PL_szczecin,RELAY_HUB,M,0.0,0.0,False,310.656687759336,52.0,0.0,0.0
2034,RELAY_2034_7__METRO_DE_dresden,RELAY_HUB,M,0.0,0.0,False,452.6704270356886,76.0,0.0,0.0
2034,RELAY_2034_8__METRO_DE_chemnitz,RELAY_HUB,M,0.0,0.0,False,196.24975568827398,33.0,0.0,0.0
2034,RELAY_2034_10__METRO_DE_berlin,RELAY_HUB,M,5.43,0.065,False,2678.068600029135,447.0,1820.41,995.2
2034,RELAY_2034_10__METRO_DE_neukoelln,RELAY_HUB,M,0.0,0.0,False,124.04465689730525,21.0,0.0,0.0
2034,RELAY_2034_14__METRO_IT_brescia,RELAY_HUB,M,0.0,0.0,False,378.0142813506026,64.0,0.0,0.0
