year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,truckloads,transport_cost_eur,co2_kg
2031,CAND_PL_lodz__METRO_PL_poznan,DC_HUB_DIRECT,M,187.65,2.252,False,314.5538172603747,53.0,7459.09,4077.6
2031,CAND_PL_lodz__METRO_PL_gdansk,DC_HUB_DIRECT,M,292.32,3.508,False,290.5977318398825,49.0,10742.76,5872.7
2031,CAND_PL_lodz__METRO_PL_bydgoszcz,DC_HUB_DIRECT,M,180.29,2.163,False,205.18907947117154,35.0,4732.61,2587.2
2031,CAND_PL_lodz__METRO_PL_lublin,DC_HUB_DIRECT,M,221.71,2.66,False,198.93966588321706,34.0,5653.6,3090.6
2031,CAND_PL_lodz__METRO_PL_katowice,DC_HUB_DIRECT,M,171.02,2.052,False,191.64868336393687,32.0,4104.48,2243.8
2031,CAND_PL_lodz__METRO_PL_bialystok,DC_HUB_DIRECT,M,292.35,3.508,False,485.39629308980153,81.0,17760.26,9708.9
2031,CAND_PL_lodz__METRO_PL_gdynia,DC_HUB_DIRECT,M,311.98,3.744,False,157.27690863018734,27.0,6317.6,3453.6
2031,CAND_PL_lodz__METRO_PL_czestochowa,DC_HUB_DIRECT,M,111.01,1.332,False,17790.59855717958,2966.0,246941.75,134994.8
2031,CAND_PL_lodz__METRO_PL_sosnowiec,DC_HUB_DIRECT,M,167.01,2.004,False,136.44553000367245,23.0,2880.92,1574.9
2031,CAND_PL_lodz__METRO_PL_radom,DC_HUB_DIRECT,M,122.63,1.472,False,138.52866786632393,24.0,2207.34,1206.7
2031,CAND_PL_lodz__METRO_PL_mokotow,DC_HUB_DIRECT,M,116.78,1.401,False,131.2376853470437,22.0,1926.87,1053.4
2031,CAND_PL_lodz__METRO_PL_torun,DC_HUB_DIRECT,M,150.46,1.805,False,129.15454748439222,22.0,2482.59,1357.1
2031,CAND_PL_lodz__METRO_PL_kielce,DC_HUB_DIRECT,M,128.25,1.539,False,127.07140962174076,22.0,2116.12,1156.8
2031,CAND_PL_lodz__METRO_PL_gliwice,DC_HUB_DIRECT,M,173.02,2.076,False,119.78042710246054,20.0,2595.3,1418.8
2031,CAND_PL_lodz__METRO_PL_zabrze,DC_HUB_DIRECT,M,167.79,2.014,False,115.61415137715757,20.0,2516.85,1375.9
2031,CAND_PL_lodz__METRO_PL_bytom,DC_HUB_DIRECT,M,162.64,1.952,False,113.53101351450609,19.0,2317.62,1267.0
2031,CAND_PL_lodz__METRO_PL_praga_poludnie,DC_HUB_DIRECT,M,122.23,1.467,False,115.61415137715757,20.0,1833.45,1002.3
2031,CAND_PL_lodz__METRO_PL_bielsko_biala,DC_HUB_DIRECT,M,218.7,2.624,False,109.3647377892031,19.0,3116.47,1703.7
2031,CAND_PL_lodz__METRO_PL_olsztyn,DC_HUB_DIRECT,M,233.72,2.805,False,106.24003099522587,18.0,3155.22,1724.9
2031,CAND_PL_lodz__METRO_CZ_ostrava,DC_HUB_DIRECT,M,230.99,2.772,False,4056.335786550308,677.0,117285.17,64115.9
2031,CAND_ES_madrid__METRO_ES_valencia,DC_HUB_DIRECT,M,302.37,3.628,False,453.9247164051356,76.0,17235.09,9421.8
2031,CAND_ES_madrid__METRO_ES_zaragoza,DC_HUB_DIRECT,M,274.11,3.289,False,402.5187121968617,68.0,13979.61,7642.2
2031,CAND_ES_madrid__METRO_ES_bilbao,DC_HUB_DIRECT,M,322.96,3.876,False,186.22552467902997,32.0,7751.04,4237.2
2031,CAND_ES_madrid__METRO_ES_cordoba,DC_HUB_DIRECT,M,295.54,3.546,False,626.5712965763196,105.0,23273.78,12723.0
2031,CAND_ES_madrid__METRO_ES_valladolid,DC_HUB_DIRECT,M,162.19,1.946,False,568.3758201141228,95.0,11556.04,6317.3
2031,CAND_ES_madrid__METRO_ES_carabanchel,DC_HUB_DIRECT,M,3.39,0.041,False,11967.538494293867,1995.0,5072.29,2772.9
2031,CAND_ES_madrid__METRO_ES_puente_de_vallecas,DC_HUB_DIRECT,M,4.28,0.051,False,132.87967125534954,23.0,73.83,40.4
2031,CAND_ES_madrid__METRO_ES_gasteiz_/_vitoria,DC_HUB_DIRECT,M,283.8,3.406,False,99.90223459343795,17.0,3618.45,1978.1
2031,CAND_ES_madrid__METRO_ES_ciudad_lineal,DC_HUB_DIRECT,M,5.37,0.064,False,130.93982203994295,22.0,88.6,48.4
2031,CAND_ES_madrid__METRO_ES_fuencarral_el_pardo,DC_HUB_DIRECT,M,9.43,0.113,False,119.30072674750359,20.0,141.45,77.3
2031,CAND_ES_madrid__METRO_ES_mostoles,DC_HUB_DIRECT,M,17.29,0.208,False,113.4811791012839,19.0,246.38,134.7
2031,CAND_ES_madrid__METRO_ES_alcala_de_henares,DC_HUB_DIRECT,M,29.89,0.359,False,114.45110370898718,20.0,448.35,245.1
2031,CAND_ES_madrid__METRO_ES_pamplona,DC_HUB_DIRECT,M,317.07,3.805,False,109.60148067047076,19.0,4518.25,2470.0
2031,CAND_ES_madrid__METRO_ES_fuenlabrada,DC_HUB_DIRECT,M,16.63,0.2,False,103.78193302425107,18.0,224.5,122.7
2031,CAND_ES_madrid__METRO_ES_leganes,DC_HUB_DIRECT,M,11.19,0.134,False,103.78193302425107,18.0,151.06,82.6
2031,CAND_ES_madrid__METRO_ES_castello_de_la_plana,DC_HUB_DIRECT,M,313.92,3.767,False,103.78193302425107,18.0,4237.92,2316.7
2031,CAND_ES_madrid__METRO_ES_burgos,DC_HUB_DIRECT,M,214.01,2.568,False,197.86461997146935,33.0,5296.75,2895.6
2031,CAND_ES_madrid__METRO_ES_albacete,DC_HUB_DIRECT,M,223.49,2.682,False,935.9772464336663,156.0,26148.33,14294.4
2031,CAND_ES_madrid__METRO_ES_alcorcon,DC_HUB_DIRECT,M,13.01,0.156,False,93.11276233951499,16.0,156.12,85.3
2031,CAND_ES_madrid__METRO_ES_getafe,DC_HUB_DIRECT,M,12.59,0.151,False,96.99246077032811,17.0,160.52,87.8
2031,CAND_IT_rome__METRO_IT_naples,DC_HUB_DIRECT,M,186.69,2.24,False,1251.7617396799342,209.0,29263.66,15997.5
2031,CAND_IT_rome__METRO_IT_bologna,DC_HUB_DIRECT,M,304.52,3.654,False,474.0582826015593,80.0,18271.2,9988.3
2031,CAND_IT_rome__METRO_IT_florence,DC_HUB_DIRECT,M,233.84,2.806,False,411.05707293119957,69.0,12101.22,6615.3
2031,CAND_IT_rome__METRO_IT_latina,DC_HUB_DIRECT,M,57.51,0.69,False,19098.888722999593,3184.0,137333.88,75075.9
2031,CAND_IT_rome__METRO_IT_caserta,DC_HUB_DIRECT,M,176.94,2.123,False,515.3705512378608,86.0,11412.63,6238.9
2031,CAND_IT_rome__METRO_IT_salerno,DC_HUB_DIRECT,M,233.77,2.805,False,459.5989885788538,77.0,13500.22,7380.1
2031,CAND_IT_rome__METRO_IT_pescara,DC_HUB_DIRECT,M,152.96,1.836,False,223.0862506360279,38.0,4359.36,2383.1
2031,CAND_IT_rome__METRO_IT_modena,DC_HUB_DIRECT,M,332.24,3.987,False,210.69257004513747,36.0,8970.48,4903.9
2031,CAND_IT_rome__METRO_IT_barletta,DC_HUB_DIRECT,M,319.98,3.84,False,556.6828198741623,93.0,22318.6,12200.8
2031,CAND_IT_rome__METRO_IT_nola,DC_HUB_DIRECT,M,199.55,2.395,False,191.06924244289425,32.0,4789.2,2618.1
2031,CAND_IT_rome__METRO_IT_prato,DC_HUB_DIRECT,M,249.33,2.992,False,106.37909173847628,18.0,3365.96,1840.1
2031,CAND_IT_rome__METRO_ES_latina,DC_HUB_DIRECT,M,57.51,0.69,False,143.54884194008562,24.0,1035.18,565.9
2031,CAND_DE_koeln__RELAY_2031_8,DC_RELAY,L,419.47,5.034,True,160.1373994424918,27.0,13024.54,7021.9
2031,CAND_DE_koeln__RELAY_2031_20,DC_RELAY,L,879.02,10.548,True,5583.952830021399,931.0,941122.76,507387.9
2031,CAND_DE_koeln__RELAY_2031_22,DC_RELAY,L,597.05,7.165,True,989.4228617919956,165.0,113290.24,61078.2
2031,CAND_DE_koeln__RELAY_2031_31,DC_RELAY,L,600.51,7.206,True,22845.16221593962,3808.0,2629753.39,1417780.1
2031,CAND_DE_koeln__RELAY_2031_33,DC_RELAY,L,666.34,7.996,True,694.0439391497023,116.0,88889.76,47923.2
2031,CAND_DE_koeln__RELAY_2031_37,DC_RELAY,L,455.98,5.472,True,1004.6715417403949,168.0,88095.34,47494.9
2031,CAND_DE_koeln__RELAY_2031_41,DC_RELAY,L,474.65,5.696,True,77.14954034907598,13.0,7096.02,3825.7
2031,CAND_DE_koeln__RELAY_2031_52,DC_RELAY,L,402.31,4.828,True,174.43538153557142,30.0,13879.7,7483.0
2031,CAND_DE_koeln__RELAY_2031_53,DC_RELAY,L,801.04,9.612,True,3032.634270168224,506.0,466125.18,251302.3
2031,CAND_DE_koeln__RELAY_2031_54,DC_RELAY,L,619.31,7.432,True,2853.3624834630346,476.0,339010.29,182770.8
2031,CAND_DE_koeln__RELAY_2031_55,DC_RELAY,L,355.56,4.267,True,151.55861018664405,26.0,10631.24,5731.6
2031,CAND_DE_koeln__RELAY_2031_56,DC_RELAY,L,350.92,4.211,True,289.7724370864138,49.0,19774.34,10660.9
2031,CAND_DE_koeln__RELAY_2031_78,DC_RELAY,L,413.28,4.959,True,802.9602242540905,134.0,63686.45,34335.3
2031,CAND_DE_koeln__RELAY_2031_79,DC_RELAY,L,433.07,5.197,True,209.46805952084202,35.0,17431.07,9397.6
2031,CAND_DE_koeln__RELAY_2031_80,DC_RELAY,L,444.62,5.335,True,247.57940247834455,42.0,21475.15,11577.9
2031,CAND_DE_koeln__RELAY_2031_81,DC_RELAY,L,377.99,4.536,True,3527.412097497594,588.0,255596.84,137800.0
2031,CAND_DE_koeln__RELAY_2031_101,DC_RELAY,L,402.53,4.83,True,6255.083067719153,1043.0,482814.61,260300.0
2031,CAND_DE_koeln__RELAY_2031_103,DC_RELAY,L,249.48,2.994,True,360.0533926325994,61.0,17501.02,9435.3
2031,CAND_DE_koeln__RELAY_2031_105,DC_RELAY,L,529.38,6.353,True,356.5525757699711,60.0,36527.22,19692.9
2031,CAND_DE_koeln__RELAY_2031_107,DC_RELAY,L,279.83,3.358,True,104.2513844619859,18.0,5792.48,3122.9
2031,CAND_DE_koeln__RELAY_2031_137,DC_RELAY,L,647.11,7.765,True,299.2400850297743,50.0,37208.82,20060.4
2031,CAND_DE_koeln__RELAY_2031_145,DC_RELAY,L,182.99,2.196,True,2870.0816054841835,479.0,100800.04,54344.4
2031,CAND_DE_koeln__RELAY_2031_162,DC_RELAY,L,336.65,4.04,True,327.9003893346261,55.0,21293.11,11479.8
2031,CAND_PL_lodz__RELAY_2031_1,DC_RELAY,L,545.25,6.543,True,374.27780833333327,63.0,39503.36,21297.5
2031,CAND_PL_lodz__RELAY_2031_2,DC_RELAY,L,331.47,3.978,True,1060.3140439675203,177.0,67470.72,36375.5
2031,CAND_PL_lodz__RELAY_2031_4,DC_RELAY,L,379.95,4.559,True,372.49733889306117,63.0,27527.38,14840.8
2031,CAND_PL_lodz__RELAY_2031_7,DC_RELAY,L,405.65,4.868,True,375.5603296448915,63.0,29389.34,15844.7
2031,CAND_PL_lodz__RELAY_2031_10,DC_RELAY,L,419.8,5.038,True,2337.243472815416,390.0,188280.3,101507.6
2031,CAND_PL_lodz__RELAY_2031_35,DC_RELAY,L,598.36,7.18,True,126.86261784194531,22.0,15138.51,8161.6
2031,CAND_PL_lodz__RELAY_2031_42,DC_RELAY,L,534.2,6.41,True,112.33636389057752,19.0,11672.27,6292.9
2031,CAND_PL_lodz__RELAY_2031_44,DC_RELAY,L,458.13,5.498,True,3639.207398541034,607.0,319797.65,172412.6
2031,CAND_PL_lodz__RELAY_2031_45,DC_RELAY,L,350.83,4.21,True,1421.6159479605303,237.0,95618.72,51551.0
2031,CAND_PL_lodz__RELAY_2031_48,DC_RELAY,L,436.88,5.243,True,197.72229852941174,33.0,16579.6,8938.6
2031,CAND_PL_lodz__RELAY_2031_50,DC_RELAY,L,683.9,8.207,True,5510.78714423611,919.0,722779.71,389672.5
2031,CAND_PL_lodz__RELAY_2031_57,DC_RELAY,L,451.43,5.417,True,2181.7085258823527,364.0,188968.6,101878.7
2031,CAND_PL_lodz__RELAY_2031_84,DC_RELAY,L,554.26,6.651,True,91.42584647302904,16.0,10198.38,5498.3
2031,CAND_PL_lodz__RELAY_2031_85,DC_RELAY,L,561.96,6.744,True,1707.0715653441418,285.0,184182.39,99298.3
2031,CAND_PL_lodz__RELAY_2031_88,DC_RELAY,L,635.61,7.627,True,344.37068838174275,58.0,42395.19,22856.5
2031,CAND_PL_lodz__RELAY_2031_89,DC_RELAY,L,471.89,5.663,True,6362.219708664503,1061.0,575776.58,310418.7
2031,CAND_PL_lodz__RELAY_2031_92,DC_RELAY,L,763.15,9.158,True,3986.1653519999995,665.0,583618.96,314646.7
2031,CAND_PL_lodz__RELAY_2031_93,DC_RELAY,L,941.19,11.294,True,353.6760792160908,59.0,63859.74,34428.7
2031,CAND_PL_lodz__RELAY_2031_141,DC_RELAY,L,111.01,1.332,True,2186.259801470588,365.0,46596.45,25121.6
2031,CAND_PL_lodz__RELAY_2031_142,DC_RELAY,L,184.87,2.218,True,621.4236948665297,104.0,22110.45,11920.4
2031,CAND_PL_lodz__RELAY_2031_143,DC_RELAY,L,218.7,2.624,True,4060.2088200286807,677.0,170268.88,91797.1
2031,CAND_PL_lodz__RELAY_2031_144,DC_RELAY,L,389.16,4.67,True,71.50593914913958,12.0,5370.41,2895.4
2031,CAND_PL_lodz__RELAY_2031_163,DC_RELAY,L,233.72,2.805,True,216.30431294117648,37.0,9944.79,5361.5
2031,CAND_ES_madrid__RELAY_2031_20,DC_RELAY,L,554.17,6.65,True,566.6255803628306,95.0,60543.07,32640.6
2031,CAND_ES_madrid__RELAY_2031_28,DC_RELAY,L,109.71,1.316,True,506.30064522111275,85.0,10724.15,5781.7
2031,CAND_ES_madrid__RELAY_2031_97,DC_RELAY,L,719.52,8.634,True,271.24665772053737,46.0,38062.61,20520.7
2031,CAND_ES_madrid__RELAY_2031_110,DC_RELAY,L,496.66,5.96,True,234.72175506419404,40.0,22846.36,12317.2
2031,CAND_ES_madrid__RELAY_2031_111,DC_RELAY,L,553.37,6.64,True,602.3413324470296,101.0,64273.93,34652.0
2031,CAND_ES_madrid__RELAY_2031_149,DC_RELAY,L,549.2,6.59,True,265.75934251069907,45.0,28421.1,15322.7
2031,CAND_ES_madrid__RELAY_2031_166,DC_RELAY,L,498.84,5.986,True,3805.984160627676,635.0,364277.91,196393.3
2031,CAND_IT_rome__RELAY_2031_14,DC_RELAY,L,445.17,5.342,True,288.1530737382027,49.0,25085.33,13524.3
2031,CAND_IT_rome__RELAY_2031_15,DC_RELAY,L,368.4,4.421,True,915.0667502940773,153.0,64819.98,34946.4
2031,CAND_IT_rome__RELAY_2031_16,DC_RELAY,L,420.3,5.044,True,225.15186406784298,38.0,18367.11,9902.3
2031,CAND_IT_rome__RELAY_2031_17,DC_RELAY,L,525.6,6.307,True,1043.1347830666118,174.0,105172.56,56701.7
2031,CAND_IT_rome__RELAY_2031_40,DC_RELAY,L,517.09,6.205,True,301.04723320312496,51.0,30327.33,16350.4
2031,CAND_IT_rome__RELAY_2031_51,DC_RELAY,L,367.84,4.414,True,1359.640866796875,227.0,96024.63,51769.8
2031,CAND_IT_rome__RELAY_2031_73,DC_RELAY,L,494.95,5.939,True,657.8978780331008,110.0,62611.18,33755.6
2031,CAND_IT_rome__RELAY_2031_76,DC_RELAY,L,402.18,4.826,True,385.23690503351116,65.0,30062.96,16207.9
2031,CAND_IT_rome__RELAY_2031_93,DC_RELAY,L,809.41,9.713,True,251.28509613402065,42.0,39094.5,21077.0
2031,CAND_IT_rome__RELAY_2031_108,DC_RELAY,L,604.0,7.248,True,903.5119986705445,151.0,104884.6,56546.5
2031,CAND_IT_rome__RELAY_2031_109,DC_RELAY,L,667.26,8.007,True,266.4202047361862,45.0,34530.7,18616.6
2031,CAND_IT_rome__RELAY_2031_126,DC_RELAY,L,535.92,6.431,True,1058.1683506107236,177.0,109086.52,58811.9
2031,CAND_IT_rome__RELAY_2031_127,DC_RELAY,L,411.87,4.942,True,275.75939314731227,46.0,21787.92,11746.5
2031,CAND_IT_rome__RELAY_2031_130,DC_RELAY,L,376.87,4.522,True,524.1527941005402,88.0,38139.24,20562.0
2031,CAND_IT_rome__RELAY_2031_132,DC_RELAY,L,233.84,2.806,True,2212.2719854739435,369.0,99230.0,53497.9
2031,CAND_IT_rome__RELAY_2031_134,DC_RELAY,L,114.46,1.373,True,973.936733100807,163.0,21455.53,11567.3
2031,CAND_IT_rome__RELAY_2031_140,DC_RELAY,L,429.99,5.16,True,1037.6522917384762,173.0,85546.51,46120.7
2031,CAND_IT_rome__RELAY_2031_148,DC_RELAY,L,464.74,5.577,True,326.26822174214107,55.0,29394.8,15847.6
2031,CAND_IT_rome__RELAY_2031_155,DC_RELAY,L,618.26,7.419,True,2663.434435824742,444.0,315683.56,170194.6
2031,CAND_IT_rome__RELAY_2031_156,DC_RELAY,L,955.63,11.468,True,3808.751248513151,635.0,697848.81,376231.5
2031,CAND_IT_rome__RELAY_2031_164,DC_RELAY,L,642.05,7.705,True,74.00287527075814,13.0,9598.65,5174.9
2031,RELAY_2031_1__METRO_SE_gothenburg,RELAY_HUB,M,272.68,3.272,False,374.27780833333327,63.0,12884.13,7043.3
2031,RELAY_2031_2__METRO_DK_copenhagen,RELAY_HUB,M,296.61,3.559,False,863.0843165369648,144.0,32033.88,17511.9
2031,RELAY_2031_2__METRO_SE_malmo,RELAY_HUB,M,271.09,3.253,False,197.22972743055553,33.0,6709.48,3667.8
2031,RELAY_2031_4__METRO_DE_rostock,RELAY_HUB,M,174.73,2.097,False,127.72864003151133,22.0,2883.04,1576.1
2031,RELAY_2031_4__METRO_PL_szczecin,RELAY_HUB,M,0.0,0.0,False,244.7686988615498,41.0,0.0,0.0
2031,RELAY_2031_7__METRO_DE_dresden,RELAY_HUB,M,0.0,0.0,False,375.5603296448915,63.0,0.0,0.0
2031,RELAY_2031_8__METRO_DE_chemnitz,RELAY_HUB,M,0.0,0.0,False,160.1373994424918,27.0,0.0,0.0
2031,RELAY_2031_10__METRO_DE_berlin,RELAY_HUB,M,5.43,0.065,False,2233.3448029390374,373.0,1519.04,830.4
2031,RELAY_2031_10__METRO_DE_neukoelln,RELAY_HUB,M,0.0,0.0,False,103.89866987637862,18.0,0.0,0.0
2031,RELAY_2031_14__METRO_IT_brescia,RELAY_HUB,M,0.0,0.0,False,288.1530737382027,49.0,0.0,0.0
